Season,Label,TeamOneID,TeamTwoID,TeamOneSeed,TeamTwoSeed,Ast_TeamOne,Ast_opp_TeamOne,Blk_TeamOne,Blk_opp_TeamOne,DR_TeamOne,DR_opp_TeamOne,FGA_TeamOne,FGA3_TeamOne,FGA3_opp_TeamOne,FGA_opp_TeamOne,FGM_TeamOne,FGM3_TeamOne,FGM3_opp_TeamOne,FGM_opp_TeamOne,FTA_TeamOne,FTA_opp_TeamOne,FTM_TeamOne,FTM_opp_TeamOne,NumOT_TeamOne,OR_TeamOne,OR_opp_TeamOne,PF_TeamOne,PF_opp_TeamOne,Score_TeamOne,Score_opp_TeamOne,Stl_TeamOne,Stl_opp_TeamOne,TO_TeamOne,TO_opp_TeamOne,Ast_TeamTwo,Ast_opp_TeamTwo,Blk_TeamTwo,Blk_opp_TeamTwo,DR_TeamTwo,DR_opp_TeamTwo,FGA_TeamTwo,FGA3_TeamTwo,FGA3_opp_TeamTwo,FGA_opp_TeamTwo,FGM_TeamTwo,FGM3_TeamTwo,FGM3_opp_TeamTwo,FGM_opp_TeamTwo,FTA_TeamTwo,FTA_opp_TeamTwo,FTM_TeamTwo,FTM_opp_TeamTwo,NumOT_TeamTwo,OR_TeamTwo,OR_opp_TeamTwo,PF_TeamTwo,PF_opp_TeamTwo,Score_TeamTwo,Score_opp_TeamTwo,Stl_TeamTwo,Stl_opp_TeamTwo,TO_TeamTwo,TO_opp_TeamTwo,SeedDiff
2004,1,1181,1462,1,7,14.25,12.0,6.8125,3.5625,22.84375,20.125,58.46875,19.53125,14.625,58.1875,27.5625,7.1875,4.78125,23.625,23.84375,18.4375,17.4375,12.9375,0.0625,13.40625,14.0,18.71875,20.96875,79.75,64.96875,9.34375,6.8125,14.1875,17.71875,13.484848484848484,11.515151515151516,2.242424242424242,3.393939393939394,23.696969696969695,22.87878787878788,55.63636363636363,20.575757575757574,18.12121212121212,54.666666666666664,24.545454545454547,7.606060606060606,5.333333333333333,22.78787878787879,20.21212121212121,16.696969696969695,13.727272727272727,11.454545454545455,0.030303030303030304,11.787878787878787,10.606060606060606,16.636363636363637,18.242424242424242,70.42424242424242,62.36363636363637,7.03030303030303,6.0,12.545454545454545,14.151515151515152,-6
2004,0,1400,1462,3,7,13.833333333333334,11.2,3.9,3.6,25.1,22.566666666666666,62.63333333333333,18.866666666666667,18.6,56.53333333333333,27.6,6.8,5.8,22.466666666666665,22.4,21.833333333333332,15.133333333333333,15.666666666666666,0.1,16.3,11.933333333333334,19.433333333333334,19.933333333333334,77.13333333333334,66.4,6.966666666666667,5.833333333333333,11.866666666666667,14.533333333333333,13.484848484848484,11.515151515151516,2.242424242424242,3.393939393939394,23.696969696969695,22.87878787878788,55.63636363636363,20.575757575757574,18.12121212121212,54.666666666666664,24.545454545454547,7.606060606060606,5.333333333333333,22.78787878787879,20.21212121212121,16.696969696969695,13.727272727272727,11.454545454545455,0.030303030303030304,11.787878787878787,10.606060606060606,16.636363636363637,18.242424242424242,70.42424242424242,62.36363636363637,7.03030303030303,6.0,12.545454545454545,14.151515151515152,-4
2004,1,1301,1418,3,14,14.862068965517242,12.068965517241379,2.3448275862068964,2.6206896551724137,23.689655172413794,21.896551724137932,54.55172413793103,24.310344827586206,17.344827586206897,55.172413793103445,24.655172413793103,8.344827586206897,5.413793103448276,23.379310344827587,19.655172413793103,18.344827586206897,15.689655172413794,13.03448275862069,0.034482758620689655,10.03448275862069,11.413793103448276,18.517241379310345,19.689655172413794,73.34482758620689,65.20689655172414,6.9655172413793105,6.793103448275862,13.758620689655173,14.758620689655173,16.115384615384617,12.73076923076923,2.1153846153846154,2.769230769230769,21.96153846153846,22.192307692307693,58.69230769230769,22.115384615384617,19.23076923076923,58.73076923076923,27.192307692307693,8.23076923076923,6.269230769230769,26.0,19.884615384615383,17.884615384615383,13.653846153846153,11.615384615384615,0.0,11.653846153846153,13.961538461538462,18.653846153846153,18.192307692307693,76.26923076923077,69.88461538461539,8.692307692307692,5.538461538461538,14.538461538461538,17.346153846153847,-11
2004,1,1334,1344,12,5,14.3,11.933333333333334,3.2,2.1333333333333333,24.266666666666666,20.633333333333333,49.5,16.6,18.833333333333332,56.93333333333333,23.2,5.9,6.166666666666667,22.9,22.866666666666667,16.533333333333335,16.866666666666667,11.833333333333334,0.06666666666666667,9.266666666666667,12.066666666666666,16.9,19.7,69.16666666666667,63.8,5.833333333333333,6.733333333333333,14.1,12.6,15.892857142857142,12.964285714285714,5.035714285714286,2.75,21.892857142857142,20.535714285714285,54.67857142857143,21.535714285714285,17.75,56.42857142857143,24.785714285714285,7.928571428571429,5.857142857142857,23.75,19.535714285714285,16.5,14.0,10.964285714285714,0.03571428571428571,11.678571428571429,12.607142857142858,16.107142857142858,17.142857142857142,71.5,64.32142857142857,9.285714285714286,8.357142857142858,14.928571428571429,15.142857142857142,7
2004,1,1338,1416,3,14,15.0625,11.25,4.90625,2.875,23.71875,18.59375,53.4375,13.3125,16.75,55.625,25.71875,4.1875,5.09375,21.40625,20.3125,12.90625,13.25,8.1875,0.15625,12.90625,12.84375,14.5,18.25,68.875,56.09375,5.875,5.09375,12.4375,12.78125,16.689655172413794,11.827586206896552,4.827586206896552,2.4827586206896552,23.896551724137932,20.517241379310345,55.724137931034484,21.06896551724138,19.275862068965516,53.51724137931034,25.517241379310345,7.448275862068965,6.275862068965517,21.586206896551722,16.655172413793103,18.862068965517242,12.03448275862069,12.758620689655173,0.034482758620689655,12.379310344827585,11.344827586206897,18.17241379310345,17.482758620689655,70.51724137931035,62.206896551724135,8.827586206896552,7.827586206896552,15.137931034482758,15.655172413793103,-11
2004,1,1338,1458,3,6,15.0625,11.25,4.90625,2.875,23.71875,18.59375,53.4375,13.3125,16.75,55.625,25.71875,4.1875,5.09375,21.40625,20.3125,12.90625,13.25,8.1875,0.15625,12.90625,12.84375,14.5,18.25,68.875,56.09375,5.875,5.09375,12.4375,12.78125,13.4,9.766666666666667,2.8,2.8,21.7,20.9,52.93333333333333,17.6,13.566666666666666,49.36666666666667,23.733333333333334,5.8,4.5,20.833333333333332,21.433333333333334,15.033333333333333,15.366666666666667,10.5,0.06666666666666667,11.266666666666667,9.066666666666666,15.4,19.9,68.63333333333334,56.666666666666664,6.966666666666667,5.0,9.933333333333334,14.3,-3
2004,0,1350,1458,11,6,12.15625,11.4375,4.375,2.90625,23.5,23.3125,54.34375,18.46875,18.78125,52.28125,22.25,5.65625,4.96875,20.59375,19.84375,20.3125,14.375,12.84375,0.03125,11.96875,12.21875,18.6875,18.3125,64.53125,59.0,7.09375,6.53125,13.0625,15.0625,13.4,9.766666666666667,2.8,2.8,21.7,20.9,52.93333333333333,17.6,13.566666666666666,49.36666666666667,23.733333333333334,5.8,4.5,20.833333333333332,21.433333333333334,15.033333333333333,15.366666666666667,10.5,0.06666666666666667,11.266666666666667,9.066666666666666,15.4,19.9,68.63333333333334,56.666666666666664,6.966666666666667,5.0,9.933333333333334,14.3,5
2004,1,1412,1449,9,8,17.586206896551722,11.827586206896552,3.7241379310344827,3.1379310344827585,22.689655172413794,26.275862068965516,62.172413793103445,19.620689655172413,17.06896551724138,54.37931034482759,27.551724137931036,6.482758620689655,5.344827586206897,22.93103448275862,19.82758620689655,23.724137931034484,12.96551724137931,15.793103448275861,0.034482758620689655,12.344827586206897,13.517241379310345,20.93103448275862,18.379310344827587,74.55172413793103,67.0,11.758620689655173,6.517241379310345,13.620689655172415,20.620689655172413,16.066666666666666,15.6,2.8666666666666667,2.9,23.0,23.5,61.56666666666667,18.3,17.4,60.1,28.5,6.5,5.9,27.933333333333334,25.133333333333333,23.366666666666667,17.933333333333334,16.466666666666665,0.06666666666666667,12.4,12.233333333333333,21.233333333333334,21.533333333333335,81.43333333333334,78.23333333333333,7.333333333333333,6.533333333333333,15.2,17.133333333333333,1
2004,1,1435,1444,6,11,16.633333333333333,12.233333333333333,3.5,3.4,24.2,23.1,57.36666666666667,21.6,20.5,54.766666666666666,25.733333333333334,7.8,7.166666666666667,22.3,20.433333333333334,18.266666666666666,14.566666666666666,12.966666666666667,0.03333333333333333,11.433333333333334,10.966666666666667,17.8,18.233333333333334,73.83333333333333,64.73333333333333,7.566666666666666,6.233333333333333,12.766666666666667,15.433333333333334,15.466666666666667,11.566666666666666,2.7333333333333334,3.0,23.666666666666668,21.533333333333335,59.233333333333334,18.866666666666667,18.5,53.733333333333334,27.433333333333334,7.166666666666667,6.1,23.033333333333335,23.833333333333332,20.2,17.166666666666668,13.766666666666667,0.06666666666666667,14.366666666666667,10.6,19.366666666666667,21.3,79.2,65.93333333333334,8.766666666666667,5.566666666666666,13.3,16.6,-5
2004,1,1242,1334,4,12,17.25,12.285714285714286,4.928571428571429,4.107142857142857,26.5,22.821428571428573,58.142857142857146,17.178571428571427,19.107142857142858,59.464285714285715,26.928571428571427,5.75,6.214285714285714,23.535714285714285,21.571428571428573,21.321428571428573,15.25,14.892857142857142,0.03571428571428571,12.071428571428571,13.428571428571429,20.464285714285715,19.642857142857142,74.85714285714286,68.17857142857143,6.892857142857143,6.321428571428571,14.428571428571429,14.285714285714286,14.3,11.933333333333334,3.2,2.1333333333333333,24.266666666666666,20.633333333333333,49.5,16.6,18.833333333333332,56.93333333333333,23.2,5.9,6.166666666666667,22.9,22.866666666666667,16.533333333333335,16.866666666666667,11.833333333333334,0.06666666666666667,9.266666666666667,12.066666666666666,16.9,19.7,69.16666666666667,63.8,5.833333333333333,6.733333333333333,14.1,12.6,-8
2004,1,1242,1412,4,9,17.25,12.285714285714286,4.928571428571429,4.107142857142857,26.5,22.821428571428573,58.142857142857146,17.178571428571427,19.107142857142858,59.464285714285715,26.928571428571427,5.75,6.214285714285714,23.535714285714285,21.571428571428573,21.321428571428573,15.25,14.892857142857142,0.03571428571428571,12.071428571428571,13.428571428571429,20.464285714285715,19.642857142857142,74.85714285714286,68.17857142857143,6.892857142857143,6.321428571428571,14.428571428571429,14.285714285714286,17.586206896551722,11.827586206896552,3.7241379310344827,3.1379310344827585,22.689655172413794,26.275862068965516,62.172413793103445,19.620689655172413,17.06896551724138,54.37931034482759,27.551724137931036,6.482758620689655,5.344827586206897,22.93103448275862,19.82758620689655,23.724137931034484,12.96551724137931,15.793103448275861,0.034482758620689655,12.344827586206897,13.517241379310345,20.93103448275862,18.379310344827587,74.55172413793103,67.0,11.758620689655173,6.517241379310345,13.620689655172415,20.620689655172413,-5
2004,0,1246,1412,1,9,15.6,10.833333333333334,3.3666666666666667,3.2333333333333334,24.033333333333335,21.033333333333335,56.833333333333336,17.466666666666665,19.133333333333333,53.833333333333336,26.666666666666668,6.2,6.166666666666667,21.466666666666665,19.533333333333335,18.9,13.6,13.7,0.03333333333333333,11.8,10.366666666666667,18.433333333333334,17.7,73.13333333333334,62.8,7.9,6.9,14.5,16.0,17.586206896551722,11.827586206896552,3.7241379310344827,3.1379310344827585,22.689655172413794,26.275862068965516,62.172413793103445,19.620689655172413,17.06896551724138,54.37931034482759,27.551724137931036,6.482758620689655,5.344827586206897,22.93103448275862,19.82758620689655,23.724137931034484,12.96551724137931,15.793103448275861,0.034482758620689655,12.344827586206897,13.517241379310345,20.93103448275862,18.379310344827587,74.55172413793103,67.0,11.758620689655173,6.517241379310345,13.620689655172415,20.620689655172413,-8
2004,1,1329,1338,2,3,16.06896551724138,12.137931034482758,3.586206896551724,3.103448275862069,24.17241379310345,19.689655172413794,56.3448275862069,12.758620689655173,16.103448275862068,55.03448275862069,28.896551724137932,4.827586206896552,5.068965517241379,22.862068965517242,22.413793103448278,20.06896551724138,15.586206896551724,13.10344827586207,0.10344827586206896,11.379310344827585,11.655172413793103,19.413793103448278,20.344827586206897,78.20689655172414,63.89655172413793,7.862068965517241,6.0,13.448275862068966,15.551724137931034,15.0625,11.25,4.90625,2.875,23.71875,18.59375,53.4375,13.3125,16.75,55.625,25.71875,4.1875,5.09375,21.40625,20.3125,12.90625,13.25,8.1875,0.15625,12.90625,12.84375,14.5,18.25,68.875,56.09375,5.875,5.09375,12.4375,12.78125,-1
2005,1,1314,1324,1,16,19.322580645161292,13.258064516129032,3.838709677419355,5.193548387096774,26.548387096774192,20.806451612903224,61.354838709677416,18.451612903225808,22.29032258064516,60.45161290322581,30.451612903225808,7.387096774193548,7.612903225806452,24.387096774193548,27.870967741935484,19.29032258064516,20.483870967741936,13.870967741935484,0.0,13.774193548387096,11.774193548387096,18.129032258064516,22.35483870967742,88.7741935483871,70.25806451612904,10.387096774193548,9.129032258064516,16.677419354838708,19.032258064516128,14.724137931034482,16.96551724137931,2.4827586206896552,2.689655172413793,20.655172413793103,23.03448275862069,56.10344827586207,18.75862068965517,21.551724137931036,54.93103448275862,25.06896551724138,6.275862068965517,7.931034482758621,25.862068965517242,21.03448275862069,19.517241379310345,13.931034482758621,13.827586206896552,0.034482758620689655,11.862068965517242,11.275862068965518,17.655172413793103,18.82758620689655,70.34482758620689,73.48275862068965,6.9655172413793105,5.758620689655173,12.03448275862069,13.689655172413794,-15
2005,1,1112,1429,3,14,16.575757575757574,14.909090909090908,3.5757575757575757,2.484848484848485,23.272727272727273,20.757575757575758,61.84848484848485,17.03030303030303,19.181818181818183,58.78787878787879,29.12121212121212,6.848484848484849,6.575757575757576,25.78787878787879,18.727272727272727,17.03030303030303,14.575757575757576,11.393939393939394,0.06060606060606061,13.727272727272727,12.272727272727273,16.454545454545453,17.848484848484848,79.66666666666667,69.54545454545455,8.242424242424242,6.636363636363637,14.848484848484848,16.96969696969697,17.225806451612904,10.193548387096774,2.870967741935484,2.774193548387097,24.774193548387096,17.29032258064516,50.516129032258064,14.64516129032258,19.322580645161292,53.903225806451616,26.806451612903224,5.741935483870968,6.129032258064516,21.258064516129032,19.64516129032258,12.387096774193548,13.612903225806452,8.838709677419354,0.06451612903225806,9.516129032258064,10.064516129032258,13.709677419354838,17.161290322580644,72.96774193548387,57.483870967741936,5.580645161290323,6.354838709677419,12.387096774193548,12.258064516129032,-11
2005,1,1112,1412,3,11,16.575757575757574,14.909090909090908,3.5757575757575757,2.484848484848485,23.272727272727273,20.757575757575758,61.84848484848485,17.03030303030303,19.181818181818183,58.78787878787879,29.12121212121212,6.848484848484849,6.575757575757576,25.78787878787879,18.727272727272727,17.03030303030303,14.575757575757576,11.393939393939394,0.06060606060606061,13.727272727272727,12.272727272727273,16.454545454545453,17.848484848484848,79.66666666666667,69.54545454545455,8.242424242424242,6.636363636363637,14.848484848484848,16.96969696969697,15.67741935483871,13.96774193548387,3.064516129032258,3.3225806451612905,21.258064516129032,24.548387096774192,60.41935483870968,18.677419354838708,20.032258064516128,55.16129032258065,27.483870967741936,6.580645161290323,7.225806451612903,24.258064516129032,23.29032258064516,22.129032258064516,16.258064516129032,15.806451612903226,0.06451612903225806,11.741935483870968,13.129032258064516,19.35483870967742,19.580645161290324,77.80645161290323,71.54838709677419,11.774193548387096,6.0,13.387096774193548,20.548387096774192,-8
2005,0,1261,1412,6,11,14.89655172413793,11.655172413793103,4.206896551724138,2.7241379310344827,24.896551724137932,21.655172413793103,56.06896551724138,18.620689655172413,19.862068965517242,58.172413793103445,25.96551724137931,6.862068965517241,7.517241379310345,25.82758620689655,22.862068965517242,17.103448275862068,16.689655172413794,11.862068965517242,0.1724137931034483,11.482758620689655,10.344827586206897,15.96551724137931,18.93103448275862,75.48275862068965,71.03448275862068,7.0,6.241379310344827,13.241379310344827,12.448275862068966,15.67741935483871,13.96774193548387,3.064516129032258,3.3225806451612905,21.258064516129032,24.548387096774192,60.41935483870968,18.677419354838708,20.032258064516128,55.16129032258065,27.483870967741936,6.580645161290323,7.225806451612903,24.258064516129032,23.29032258064516,22.129032258064516,16.258064516129032,15.806451612903226,0.06451612903225806,11.741935483870968,13.129032258064516,19.35483870967742,19.580645161290324,77.80645161290323,71.54838709677419,11.774193548387096,6.0,13.387096774193548,20.548387096774192,-5
2005,1,1112,1329,3,2,16.575757575757574,14.909090909090908,3.5757575757575757,2.484848484848485,23.272727272727273,20.757575757575758,61.84848484848485,17.03030303030303,19.181818181818183,58.78787878787879,29.12121212121212,6.848484848484849,6.575757575757576,25.78787878787879,18.727272727272727,17.03030303030303,14.575757575757576,11.393939393939394,0.06060606060606061,13.727272727272727,12.272727272727273,16.454545454545453,17.848484848484848,79.66666666666667,69.54545454545455,8.242424242424242,6.636363636363637,14.848484848484848,16.96969696969697,16.620689655172413,13.862068965517242,2.689655172413793,2.4482758620689653,22.82758620689655,19.103448275862068,55.86206896551724,17.20689655172414,15.551724137931034,54.03448275862069,27.724137931034484,7.068965517241379,5.413793103448276,24.103448275862068,20.17241379310345,17.75862068965517,15.586206896551724,12.241379310344827,0.0,11.379310344827585,10.275862068965518,18.551724137931036,19.17241379310345,78.10344827586206,65.86206896551724,6.9655172413793105,5.655172413793103,13.862068965517242,15.137931034482758,1
2005,0,1112,1228,3,1,16.575757575757574,14.909090909090908,3.5757575757575757,2.484848484848485,23.272727272727273,20.757575757575758,61.84848484848485,17.03030303030303,19.181818181818183,58.78787878787879,29.12121212121212,6.848484848484849,6.575757575757576,25.78787878787879,18.727272727272727,17.03030303030303,14.575757575757576,11.393939393939394,0.06060606060606061,13.727272727272727,12.272727272727273,16.454545454545453,17.848484848484848,79.66666666666667,69.54545454545455,8.242424242424242,6.636363636363637,14.848484848484848,16.96969696969697,18.575757575757574,12.303030303030303,3.4242424242424243,2.3636363636363638,23.393939393939394,20.515151515151516,57.60606060606061,21.78787878787879,16.454545454545453,53.303030303030305,28.151515151515152,8.696969696969697,5.96969696969697,21.939393939393938,17.151515151515152,15.515151515151516,12.424242424242424,10.272727272727273,0.030303030303030304,10.969696969696969,10.272727272727273,15.515151515151516,15.545454545454545,77.42424242424242,60.121212121212125,7.636363636363637,4.7272727272727275,11.121212121212121,15.303030303030303,2
2005,0,1192,1228,16,1,15.03225806451613,13.935483870967742,4.419354838709677,2.5161290322580645,23.64516129032258,24.161290322580644,59.935483870967744,19.0,15.774193548387096,56.32258064516129,27.06451612903226,6.67741935483871,5.806451612903226,25.677419354838708,19.93548387096774,21.161290322580644,13.35483870967742,13.741935483870968,0.06451612903225806,12.451612903225806,11.129032258064516,18.967741935483872,19.161290322580644,74.16129032258064,70.90322580645162,7.129032258064516,6.193548387096774,13.903225806451612,15.35483870967742,18.575757575757574,12.303030303030303,3.4242424242424243,2.3636363636363638,23.393939393939394,20.515151515151516,57.60606060606061,21.78787878787879,16.454545454545453,53.303030303030305,28.151515151515152,8.696969696969697,5.96969696969697,21.939393939393938,17.151515151515152,15.515151515151516,12.424242424242424,10.272727272727273,0.030303030303030304,10.969696969696969,10.272727272727273,15.515151515151516,15.545454545454545,77.42424242424242,60.121212121212125,7.636363636363637,4.7272727272727275,11.121212121212121,15.303030303030303,15
2005,1,1130,1335,4,13,17.392857142857142,13.428571428571429,4.107142857142857,3.4285714285714284,23.464285714285715,20.714285714285715,56.535714285714285,12.142857142857142,17.5,57.714285714285715,25.535714285714285,4.0,6.178571428571429,23.928571428571427,23.642857142857142,14.142857142857142,16.857142857142858,9.785714285714286,0.10714285714285714,14.321428571428571,12.464285714285714,14.892857142857142,19.678571428571427,71.92857142857143,63.82142857142857,7.25,6.821428571428571,12.928571428571429,13.964285714285714,14.392857142857142,10.964285714285714,3.2142857142857144,3.2857142857142856,25.142857142857142,22.071428571428573,53.892857142857146,19.035714285714285,18.535714285714285,52.92857142857143,23.535714285714285,6.5,6.035714285714286,21.035714285714285,22.5,20.0,14.892857142857142,12.714285714285714,0.07142857142857142,12.357142857142858,10.464285714285714,19.678571428571427,20.285714285714285,68.46428571428571,60.82142857142857,7.928571428571429,7.428571428571429,15.642857142857142,15.928571428571429,-9
2005,0,1130,1454,4,12,17.392857142857142,13.428571428571429,4.107142857142857,3.4285714285714284,23.464285714285715,20.714285714285715,56.535714285714285,12.142857142857142,17.5,57.714285714285715,25.535714285714285,4.0,6.178571428571429,23.928571428571427,23.642857142857142,14.142857142857142,16.857142857142858,9.785714285714286,0.10714285714285714,14.321428571428571,12.464285714285714,14.892857142857142,19.678571428571427,71.92857142857143,63.82142857142857,7.25,6.821428571428571,12.928571428571429,13.964285714285714,13.518518518518519,10.296296296296296,3.5185185185185186,2.7037037037037037,23.296296296296298,22.74074074074074,58.148148148148145,22.37037037037037,17.62962962962963,54.7037037037037,25.59259259259259,7.7407407407407405,5.222222222222222,22.333333333333332,21.37037037037037,20.37037037037037,14.962962962962964,14.185185185185185,0.07407407407407407,13.333333333333334,12.407407407407407,19.444444444444443,19.62962962962963,73.88888888888889,64.07407407407408,8.296296296296296,6.62962962962963,13.666666666666666,17.185185185185187,-8
2005,0,1104,1454,5,12,13.833333333333334,12.333333333333334,4.433333333333334,2.1,26.466666666666665,20.233333333333334,52.666666666666664,19.566666666666666,20.0,59.56666666666667,25.366666666666667,7.633333333333334,7.166666666666667,24.1,23.266666666666666,14.566666666666666,17.066666666666666,9.466666666666667,0.1,10.233333333333333,11.533333333333333,14.733333333333333,19.866666666666667,75.43333333333334,64.83333333333333,5.2,5.833333333333333,12.666666666666666,11.6,13.518518518518519,10.296296296296296,3.5185185185185186,2.7037037037037037,23.296296296296298,22.74074074074074,58.148148148148145,22.37037037037037,17.62962962962963,54.7037037037037,25.59259259259259,7.7407407407407405,5.222222222222222,22.333333333333332,21.37037037037037,20.37037037037037,14.962962962962964,14.185185185185185,0.07407407407407407,13.333333333333334,12.407407407407407,19.444444444444443,19.62962962962963,73.88888888888889,64.07407407407408,8.296296296296296,6.62962962962963,13.666666666666666,17.185185185185187,-7
2005,1,1228,1454,1,12,18.575757575757574,12.303030303030303,3.4242424242424243,2.3636363636363638,23.393939393939394,20.515151515151516,57.60606060606061,21.78787878787879,16.454545454545453,53.303030303030305,28.151515151515152,8.696969696969697,5.96969696969697,21.939393939393938,17.151515151515152,15.515151515151516,12.424242424242424,10.272727272727273,0.030303030303030304,10.969696969696969,10.272727272727273,15.515151515151516,15.545454545454545,77.42424242424242,60.121212121212125,7.636363636363637,4.7272727272727275,11.121212121212121,15.303030303030303,13.518518518518519,10.296296296296296,3.5185185185185186,2.7037037037037037,23.296296296296298,22.74074074074074,58.148148148148145,22.37037037037037,17.62962962962963,54.7037037037037,25.59259259259259,7.7407407407407405,5.222222222222222,22.333333333333332,21.37037037037037,20.37037037037037,14.962962962962964,14.185185185185185,0.07407407407407407,13.333333333333334,12.407407407407407,19.444444444444443,19.62962962962963,73.88888888888889,64.07407407407408,8.296296296296296,6.62962962962963,13.666666666666666,17.185185185185187,-11
2005,1,1153,1234,7,10,15.0,11.064516129032258,6.870967741935484,2.193548387096774,27.06451612903226,21.838709677419356,58.225806451612904,19.032258064516128,20.612903225806452,61.29032258064516,25.548387096774192,6.612903225806452,7.032258064516129,22.70967741935484,27.0,17.903225806451612,18.70967741935484,11.96774193548387,0.06451612903225806,14.387096774193548,14.548387096774194,17.677419354838708,22.193548387096776,76.41935483870968,64.41935483870968,5.483870967741935,5.870967741935484,13.451612903225806,14.290322580645162,15.5,13.90625,5.40625,3.0625,25.0,22.84375,55.375,16.90625,18.1875,57.15625,25.65625,6.40625,6.25,23.875,22.5,19.5,15.5,13.03125,0.09375,11.09375,12.0,18.6875,19.625,73.21875,67.03125,7.53125,6.9375,14.53125,15.25,-3
2005,0,1153,1246,7,2,15.0,11.064516129032258,6.870967741935484,2.193548387096774,27.06451612903226,21.838709677419356,58.225806451612904,19.032258064516128,20.612903225806452,61.29032258064516,25.548387096774192,6.612903225806452,7.032258064516129,22.70967741935484,27.0,17.903225806451612,18.70967741935484,11.96774193548387,0.06451612903225806,14.387096774193548,14.548387096774194,17.677419354838708,22.193548387096776,76.41935483870968,64.41935483870968,5.483870967741935,5.870967741935484,13.451612903225806,14.290322580645162,15.266666666666667,11.133333333333333,4.433333333333334,3.433333333333333,22.9,22.2,57.733333333333334,19.333333333333332,20.233333333333334,54.1,26.5,6.533333333333333,6.566666666666666,21.866666666666667,21.4,16.633333333333333,14.2,11.6,0.03333333333333333,12.7,11.733333333333333,16.8,18.433333333333334,73.73333333333333,61.9,9.4,5.1,13.033333333333333,18.133333333333333,5
2005,0,1184,1246,15,2,14.666666666666666,12.74074074074074,3.7777777777777777,2.6666666666666665,23.555555555555557,21.962962962962962,55.851851851851855,17.40740740740741,13.88888888888889,54.22222222222222,26.25925925925926,6.185185185185185,5.111111111111111,23.555555555555557,17.555555555555557,22.14814814814815,11.666666666666666,15.25925925925926,0.07407407407407407,10.925925925925926,11.222222222222221,19.51851851851852,17.11111111111111,70.37037037037037,67.48148148148148,6.851851851851852,7.888888888888889,14.222222222222221,14.0,15.266666666666667,11.133333333333333,4.433333333333334,3.433333333333333,22.9,22.2,57.733333333333334,19.333333333333332,20.233333333333334,54.1,26.5,6.533333333333333,6.566666666666666,21.866666666666667,21.4,16.633333333333333,14.2,11.6,0.03333333333333333,12.7,11.733333333333333,16.8,18.433333333333334,73.73333333333333,61.9,9.4,5.1,13.033333333333333,18.133333333333333,13
2005,1,1211,1457,3,14,15.827586206896552,15.586206896551724,3.4482758620689653,1.9310344827586208,26.448275862068964,18.689655172413794,54.51724137931034,12.89655172413793,23.862068965517242,59.3448275862069,27.586206896551722,5.0344827586206895,8.413793103448276,24.620689655172413,26.103448275862068,18.0,19.482758620689655,12.137931034482758,0.0,11.724137931034482,11.517241379310345,17.413793103448278,21.620689655172413,79.6896551724138,69.79310344827586,5.586206896551724,5.931034482758621,13.551724137931034,12.413793103448276,13.862068965517242,11.10344827586207,3.7586206896551726,2.0,23.482758620689655,21.275862068965516,51.51724137931034,18.655172413793103,19.448275862068964,49.55172413793103,22.620689655172413,6.724137931034483,6.413793103448276,19.724137931034484,21.620689655172413,19.93103448275862,14.793103448275861,13.172413793103448,0.06896551724137931,11.172413793103448,10.10344827586207,18.93103448275862,18.24137931034483,66.75862068965517,59.03448275862069,7.896551724137931,6.413793103448276,14.0,15.0,-11
2005,0,1211,1403,3,6,15.827586206896552,15.586206896551724,3.4482758620689653,1.9310344827586208,26.448275862068964,18.689655172413794,54.51724137931034,12.89655172413793,23.862068965517242,59.3448275862069,27.586206896551722,5.0344827586206895,8.413793103448276,24.620689655172413,26.103448275862068,18.0,19.482758620689655,12.137931034482758,0.0,11.724137931034482,11.517241379310345,17.413793103448278,21.620689655172413,79.6896551724138,69.79310344827586,5.586206896551724,5.931034482758621,13.551724137931034,12.413793103448276,16.833333333333332,13.9,3.966666666666667,3.5,23.5,22.733333333333334,59.666666666666664,11.366666666666667,19.566666666666666,59.2,28.233333333333334,4.566666666666666,7.4,25.466666666666665,21.6,16.6,16.5,11.233333333333333,0.06666666666666667,11.366666666666667,12.966666666666667,17.033333333333335,19.2,77.53333333333333,69.56666666666666,7.766666666666667,6.633333333333334,12.866666666666667,17.366666666666667,-3
2005,1,1305,1400,9,8,15.068965517241379,12.620689655172415,5.172413793103448,3.0689655172413794,27.310344827586206,20.75862068965517,53.55172413793103,9.931034482758621,17.896551724137932,58.62068965517241,24.724137931034484,2.689655172413793,5.586206896551724,22.93103448275862,24.655172413793103,15.96551724137931,17.413793103448278,11.068965517241379,0.034482758620689655,12.068965517241379,11.10344827586207,15.724137931034482,19.82758620689655,69.55172413793103,62.51724137931034,6.689655172413793,7.586206896551724,14.586206896551724,12.96551724137931,13.379310344827585,12.827586206896552,4.241379310344827,2.8275862068965516,26.03448275862069,21.275862068965516,57.172413793103445,20.482758620689655,22.75862068965517,61.241379310344826,26.24137931034483,7.862068965517241,7.241379310344827,24.24137931034483,24.413793103448278,19.310344827586206,17.0,13.275862068965518,0.06896551724137931,13.448275862068966,13.0,17.551724137931036,22.06896551724138,77.34482758620689,69.0,6.068965517241379,7.137931034482759,14.206896551724139,12.758620689655173,1
